d,n_rounds,lambda_idle,lambda_mr_idle,lambda_czz,dem_method,use_czz,basis,noise_model,independent_channels,error_rates,lattice_style,cz_direction,decoder,decoder_params,p,n_shots,n_fails,uuid
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,x,"[35,1,40,0.1]",False,sweep_logarithmic,unrotated,21,pymatching,{},0.00903,310000,29817,85dfba7d.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,x,"[35,1,40,0.1]",False,sweep_logarithmic,unrotated,21,pymatching,{},0.01585,190000,42449,85dfba7d.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,z,"[50,1,10,0.1]",False,sweep_logarithmic,rotated,22,pymatching,{},0.0001,1000000,971,53dc2eb3.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,z,"[50,1,10,0.1]",False,sweep_logarithmic,rotated,22,pymatching,{},0.00018,1000000,1777,53dc2eb3.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,z,"[50,1,10,0.1]",False,sweep_logarithmic,rotated,22,pymatching,{},0.00031,1000000,3116,53dc2eb3.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,z,"[50,1,10,0.1]",False,sweep_logarithmic,rotated,22,pymatching,{},0.00054,1000000,5317,53dc2eb3.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,z,"[50,1,10,0.1]",False,sweep_logarithmic,rotated,22,pymatching,{},0.00095,1000000,9607,53dc2eb3.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,z,"[50,1,10,0.1]",False,sweep_logarithmic,rotated,22,pymatching,{},0.00167,750000,13459,53dc2eb3.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,z,"[50,1,10,0.1]",False,sweep_logarithmic,rotated,22,pymatching,{},0.00293,530000,18456,53dc2eb3.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,z,"[50,1,10,0.1]",False,sweep_logarithmic,rotated,22,pymatching,{},0.00514,380000,24750,53dc2eb3.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,z,"[50,1,10,0.1]",False,sweep_logarithmic,rotated,22,pymatching,{},0.00903,260000,33851,53dc2eb3.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,z,"[50,1,10,0.1]",False,sweep_logarithmic,rotated,22,pymatching,{},0.01585,180000,43396,53dc2eb3.csv
3,3,0.0,0.0,1.0,corr_decomp_appdis,True,z,"[35,1,100,0.1]",False,sweep_logarithmic,rotated,21,pymatching,{},0.0001,1000000,754,6649628d.csv
3,3,0.0,0.0,1.0,corr_decomp_appdis,True,z,"[35,1,100,0.1]",False,sweep_logarithmic,rotated,21,pymatching,{},0.00018,1000000,1382,6649628d.csv
3,3,0.0,0.0,1.0,corr_decomp_appdis,True,z,"[35,1,100,0.1]",False,sweep_logarithmic,rotated,21,pymatching,{},0.00031,1000000,2406,6649628d.csv
3,3,0.0,0.0,1.0,corr_decomp_appdis,True,z,"[35,1,100,0.1]",False,sweep_logarithmic,rotated,21,pymatching,{},0.00054,1000000,4285,6649628d.csv
3,3,0.0,0.0,1.0,corr_decomp_appdis,True,z,"[35,1,100,0.1]",False,sweep_logarithmic,rotated,21,pymatching,{},0.00095,1000000,7626,6649628d.csv
3,3,0.0,0.0,1.0,corr_decomp_appdis,True,z,"[35,1,100,0.1]",False,sweep_logarithmic,rotated,21,pymatching,{},0.00167,840000,11783,6649628d.csv
3,3,0.0,0.0,1.0,corr_decomp_appdis,True,z,"[35,1,100,0.1]",False,sweep_logarithmic,rotated,21,pymatching,{},0.00293,610000,16264,6649628d.csv
3,3,0.0,0.0,1.0,corr_decomp_appdis,True,z,"[35,1,100,0.1]",False,sweep_logarithmic,rotated,21,pymatching,{},0.00514,440000,22423,6649628d.csv
3,3,0.0,0.0,1.0,corr_decomp_appdis,True,z,"[35,1,100,0.1]",False,sweep_logarithmic,rotated,21,pymatching,{},0.00903,310000,30910,6649628d.csv
3,3,0.0,0.0,1.0,corr_decomp_appdis,True,z,"[35,1,100,0.1]",False,sweep_logarithmic,rotated,21,pymatching,{},0.01585,210000,41643,6649628d.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_lin,unrotated,24,pymatching,{},0.001,1000000,1495,1fe5df0e.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_lin,unrotated,24,pymatching,{},0.002,1000000,5866,1fe5df0e.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_lin,unrotated,24,pymatching,{},0.003,880000,11450,1fe5df0e.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_lin,unrotated,24,pymatching,{},0.004,660000,15001,1fe5df0e.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_lin,unrotated,24,pymatching,{},0.005,530000,18377,1fe5df0e.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_lin,unrotated,24,pymatching,{},0.006,450000,21765,1fe5df0e.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,z,"[35,1,10,0.1]",False,sweep_logarithmic,rotated,21,pymatching,{},0.0001,3500000,2871,5a9e84d7.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,z,"[35,1,10,0.1]",False,sweep_logarithmic,rotated,21,pymatching,{},0.00018,2600000,3852,5a9e84d7.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,z,"[35,1,10,0.1]",False,sweep_logarithmic,rotated,21,pymatching,{},0.00031,1990000,5050,5a9e84d7.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,z,"[35,1,10,0.1]",False,sweep_logarithmic,rotated,21,pymatching,{},0.00054,1500000,6679,5a9e84d7.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,z,"[35,1,10,0.1]",False,sweep_logarithmic,rotated,21,pymatching,{},0.00095,1110000,9094,5a9e84d7.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,z,"[35,1,10,0.1]",False,sweep_logarithmic,rotated,21,pymatching,{},0.00167,810000,12187,5a9e84d7.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.0001,1000000,46,dc838a59.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00018,1000000,79,dc838a59.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00031,1000000,259,dc838a59.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00054,1000000,595,dc838a59.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00095,1000000,1594,dc838a59.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00167,1000000,4890,dc838a59.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00293,860000,11745,dc838a59.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00514,490000,19686,dc838a59.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00903,300000,31757,dc838a59.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.01585,180000,44339,dc838a59.csv
3,3,0.1,0.1,1.7,corr_decomp_appdis,True,x,SI1000,False,sweep_logarithmic,rotated,24,pymatching,{},0.0001,1900000,5287,89a61c71.csv
3,3,0.1,0.1,1.7,corr_decomp_appdis,True,x,SI1000,False,sweep_logarithmic,rotated,24,pymatching,{},0.00018,1420000,7035,89a61c71.csv
3,3,0.1,0.1,1.7,corr_decomp_appdis,True,x,SI1000,False,sweep_logarithmic,rotated,24,pymatching,{},0.00031,1090000,9247,89a61c71.csv
3,3,0.1,0.1,1.7,corr_decomp_appdis,True,x,SI1000,False,sweep_logarithmic,rotated,24,pymatching,{},0.00054,820000,12155,89a61c71.csv
3,3,0.1,0.1,1.7,corr_decomp_appdis,True,x,SI1000,False,sweep_logarithmic,rotated,24,pymatching,{},0.00095,620000,16111,89a61c71.csv
3,3,0.0,0.0,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_lin,rotated,21,pymatching,{},0.001,800000,14941,72dde612.csv
3,3,0.0,0.0,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_lin,rotated,21,pymatching,{},0.002,600000,22850,72dde612.csv
3,3,0.0,0.0,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_lin,rotated,21,pymatching,{},0.003,500000,28001,72dde612.csv
3,3,0.0,0.0,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_lin,rotated,21,pymatching,{},0.004,400000,29701,72dde612.csv
3,3,0.0,0.0,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_lin,rotated,21,pymatching,{},0.005,400000,37017,72dde612.csv
3,3,0.0,0.0,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_lin,rotated,21,pymatching,{},0.006,300000,33201,72dde612.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,z,"[35,1,10,0.1]",False,sweep_logarithmic,rotated,22,pymatching,{},0.0001,1000000,878,fc4da4ee.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,z,"[35,1,10,0.1]",False,sweep_logarithmic,rotated,22,pymatching,{},0.00018,1000000,1604,fc4da4ee.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,z,"[35,1,10,0.1]",False,sweep_logarithmic,rotated,22,pymatching,{},0.00031,1000000,2739,fc4da4ee.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,z,"[35,1,10,0.1]",False,sweep_logarithmic,rotated,22,pymatching,{},0.00054,1000000,4936,fc4da4ee.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,z,"[35,1,10,0.1]",False,sweep_logarithmic,rotated,22,pymatching,{},0.00095,1000000,9116,fc4da4ee.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,z,"[35,1,10,0.1]",False,sweep_logarithmic,rotated,22,pymatching,{},0.00167,770000,12922,fc4da4ee.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,z,"[35,1,10,0.1]",False,sweep_logarithmic,rotated,22,pymatching,{},0.00293,550000,17778,fc4da4ee.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,z,"[35,1,10,0.1]",False,sweep_logarithmic,rotated,22,pymatching,{},0.00514,390000,24648,fc4da4ee.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,z,"[35,1,10,0.1]",False,sweep_logarithmic,rotated,22,pymatching,{},0.00903,270000,34145,fc4da4ee.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,z,"[35,1,10,0.1]",False,sweep_logarithmic,rotated,22,pymatching,{},0.01585,180000,43071,fc4da4ee.csv
3,3,0.0,0.0,1.5,corr_decomp_appdis,True,x,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.0001,1000000,39,951a98cf.csv
3,3,0.0,0.0,1.5,corr_decomp_appdis,True,x,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00018,1000000,101,951a98cf.csv
3,3,0.0,0.0,1.5,corr_decomp_appdis,True,x,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00031,1000000,233,951a98cf.csv
3,3,0.0,0.0,1.5,corr_decomp_appdis,True,x,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00054,1000000,657,951a98cf.csv
3,3,0.0,0.0,1.5,corr_decomp_appdis,True,x,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00095,1000000,1781,951a98cf.csv
3,3,0.0,0.0,1.5,corr_decomp_appdis,True,x,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00167,1000000,5442,951a98cf.csv
3,3,0.0,0.0,1.5,corr_decomp_appdis,True,x,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00293,800000,12595,951a98cf.csv
3,3,0.0,0.0,1.5,corr_decomp_appdis,True,x,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00514,470000,21045,951a98cf.csv
3,3,0.0,0.0,1.5,corr_decomp_appdis,True,x,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00903,280000,33325,951a98cf.csv
3,3,0.0,0.0,1.5,corr_decomp_appdis,True,x,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.01585,170000,44728,951a98cf.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,x,"[35,1,10,0.1]",False,sweep_logarithmic,rotated,24,pymatching,{},0.0001,2030000,4923,a39df4a2.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,x,"[35,1,10,0.1]",False,sweep_logarithmic,rotated,24,pymatching,{},0.00018,1510000,6630,a39df4a2.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,x,"[35,1,10,0.1]",False,sweep_logarithmic,rotated,24,pymatching,{},0.00031,1160000,8656,a39df4a2.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,x,"[35,1,10,0.1]",False,sweep_logarithmic,rotated,24,pymatching,{},0.00054,870000,11580,a39df4a2.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,x,"[35,1,10,0.1]",False,sweep_logarithmic,rotated,24,pymatching,{},0.00095,650000,15074,a39df4a2.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,x,"[35,1,10,0.1]",False,sweep_logarithmic,rotated,24,pymatching,{},0.00167,490000,19932,a39df4a2.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_logarithmic,unrotated,24,beliefmatching,{'max_bp_iters': 3},0.0001,20000,1,466ce2b3.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_logarithmic,unrotated,24,beliefmatching,{'max_bp_iters': 3},0.00018,20000,0,466ce2b3.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_logarithmic,unrotated,24,beliefmatching,{'max_bp_iters': 3},0.00031,20000,1,466ce2b3.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_logarithmic,unrotated,24,beliefmatching,{'max_bp_iters': 3},0.00054,20000,10,466ce2b3.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_logarithmic,unrotated,24,beliefmatching,{'max_bp_iters': 3},0.00095,20000,33,466ce2b3.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_logarithmic,unrotated,24,beliefmatching,{'max_bp_iters': 3},0.00167,20000,81,466ce2b3.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_logarithmic,unrotated,24,beliefmatching,{'max_bp_iters': 3},0.00293,20000,255,466ce2b3.csv
3,3,0.0,0.0,1.0,corr_decomp_appdis,True,x,"[39,1,10,0.1]",False,sweep_logarithmic,rotated,25,pymatching,{},0.0001,1000000,16,ff379ebf.csv
3,3,0.0,0.0,1.0,corr_decomp_appdis,True,x,"[39,1,10,0.1]",False,sweep_logarithmic,rotated,25,pymatching,{},0.00018,1000000,35,ff379ebf.csv
3,3,0.0,0.0,1.0,corr_decomp_appdis,True,x,"[39,1,10,0.1]",False,sweep_logarithmic,rotated,25,pymatching,{},0.00031,1000000,100,ff379ebf.csv
3,3,0.0,0.0,1.0,corr_decomp_appdis,True,x,"[39,1,10,0.1]",False,sweep_logarithmic,rotated,25,pymatching,{},0.00054,1000000,282,ff379ebf.csv
3,3,0.0,0.0,1.0,corr_decomp_appdis,True,x,"[39,1,10,0.1]",False,sweep_logarithmic,rotated,25,pymatching,{},0.00095,1000000,712,ff379ebf.csv
3,3,0.0,0.0,1.0,corr_decomp_appdis,True,x,"[39,1,10,0.1]",False,sweep_logarithmic,rotated,25,pymatching,{},0.00167,1000000,2320,ff379ebf.csv
3,3,0.0,0.0,1.0,corr_decomp_appdis,True,x,"[39,1,10,0.1]",False,sweep_logarithmic,rotated,25,pymatching,{},0.00293,1000000,6692,ff379ebf.csv
3,3,0.0,0.0,1.0,corr_decomp_appdis,True,x,"[39,1,10,0.1]",False,sweep_logarithmic,rotated,25,pymatching,{},0.00514,700000,14170,ff379ebf.csv
3,3,0.0,0.0,1.0,corr_decomp_appdis,True,x,"[39,1,10,0.1]",False,sweep_logarithmic,rotated,25,pymatching,{},0.00903,410000,23906,ff379ebf.csv
3,3,0.0,0.0,1.0,corr_decomp_appdis,True,x,"[39,1,10,0.1]",False,sweep_logarithmic,rotated,25,pymatching,{},0.01585,240000,36000,ff379ebf.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,beliefmatching,{'max_bp_iters': 3},0.0001,100000,3,cae7284e.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,beliefmatching,{'max_bp_iters': 3},0.00018,100000,8,cae7284e.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,beliefmatching,{'max_bp_iters': 3},0.00031,100000,18,cae7284e.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,beliefmatching,{'max_bp_iters': 3},0.00054,100000,52,cae7284e.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,beliefmatching,{'max_bp_iters': 3},0.00095,100000,139,cae7284e.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,x,"[35,1,60,0.1]",False,sweep_thr,unrotated,21,pymatching,{},0.0096,300000,31717,a83e8851.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,x,"[35,1,60,0.1]",False,sweep_thr,unrotated,21,pymatching,{},0.00987,300000,32946,a83e8851.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,x,"[35,1,60,0.1]",False,sweep_thr,unrotated,21,pymatching,{},0.01013,300000,34608,a83e8851.csv
3,3,0.1,0.1,1.0,corr_decomp_appdis,True,x,"[35,1,60,0.1]",False,sweep_thr,unrotated,21,pymatching,{},0.0104,300000,36106,a83e8851.csv
